Time,Text,Name,Tweet_id,Verified
2022-08-24 18:15:02,Why #AI #leaders need a ‘backbone’ of large #LanguageModels  https://bit.ly/3cbSX6J  #cryptocurrencies #MachineLearning #AI #Python #DeepLearning #100DaysOfCode #fintech #nocode #bitcoin #cybersecurity #cybersecurite #metaverse #NFTs #web3 #Tesla #facebookhacked,@VeilleCyber3,/VeilleCyber3/status/1562503765621497857,True
2022-08-24 18:09:24,#BITCOIN ENTERS A HUGE BULL RUN.,@AurelienOhayon,/AurelienOhayon/status/1562502347443806209,True
2022-08-24 17:59:45,Just the structure #Bitcoin has built since last weeks drop on the price and RSI 4 hour time frame:,@MatthewHyland_,/MatthewHyland_/status/1562499920481099778,True
2022-08-24 17:45:59,"If #Bitcoin was at $40K & #ETH was at $3K then I’d be in a panic about #SaitamaV2 current price. Holders will sell its the nature of #crypto. Every other project is down.#Saitama will be fine in the long run! Also if you’ve yet to get #SaitaRealty nows the time, exchanges coming!",@CryptoDamon_,/CryptoDamon_/status/1562496455729770497,True
2022-08-24 17:44:43,"Satoshi Nakamoto created and gave #Bitcoin to humanity at the perfect time. There will never be another innovation that is it's equal, only imitations.",@21_Million_BTC,/21_Million_BTC/status/1562496138782994435,False
2022-08-24 17:44:01,"#Bitcoin has now transferred the equivalent of $100,000,000,000,000 without using a single bank.",@DocumentingBTC,/DocumentingBTC/status/1562495960491511809,False
2022-08-24 17:26:00,Calm before the #Bitcoin Storm! ,@rovercrc,/rovercrc/status/1562491425773592576,True
2022-08-24 17:23:16,Always remember: voting doesn't fix the problem like you think it will.   The State hates you. Why support it with your vote?   Vote for your freedom by buying #Bitcoin instead.,@HodlingCarla,/HodlingCarla/status/1562490739686141955,False
2022-08-24 17:17:22,$BRISE blockchain explorer the first ever gasless #blockchain with so much growth and adoption in less than 7 months of launch. #Solanakiller  #Bitgert #Brise #Bitgertcommunity #Bitgertchain #BRC20 #Crypto #100x #binance #bitcoin #eth #huobi #OKX #NFTs #DeFi #GameFi #Sol #ADA,@Brisecommunity,/Brisecommunity/status/1562489255901155328,False
2022-08-24 17:15:02,Disney-backed @inworld_ai raises cash for #AI-powered characters  https://bit.ly/3dS6MYr  #cryptocurrencies #MachineLearning #AI #Python #DeepLearning #100DaysOfCode #fintech #nocode #bitcoin #cybersecurity #cybersecurite #metaverse #NFTs #web3 #Tesla #facebookhacked,@VeilleCyber3,/VeilleCyber3/status/1562488665301200896,True
2022-08-24 16:48:04,$BTC #Bitcoin  $BTC 2018-2019 vs. $BTC 2022  This scenario for $BTC is still in play. The similarities to the '18-'19 are incredible.   - Higher Low in progress  - RSI looks good  Q4/2022 could be awesome for Crypto.,@el_crypto_prof,/el_crypto_prof/status/1562481878619152388,False
2022-08-24 16:46:14,Crepes for breakfast   Ok when you pay with #Bitcoin right    #bitcoininelsalvador,@njelsalvador,/njelsalvador/status/1562481417694904321,False
2022-08-24 16:43:42,12 words against tyranny. #Bitcoin,@dergigi,/dergigi/status/1562480781770993664,False
2022-08-24 16:37:04,No one knows where the exact #Bitcoin bottom will be but I like to make decisions for the long term based on historical and probabilistic thinking...,@OnChainCollege,/OnChainCollege/status/1562479114355081216,True
2022-08-24 16:31:19,$BTC H4  This is not the type of price action you want to be longing.  #bitcoin #cryptocurrency #cryptotrading #cryptonews,@Roman_Trading,/Roman_Trading/status/1562477666967879680,True
2022-08-24 16:30:19,#BITCOIN IS MOVING!!!!!!,@MMCrypto,/MMCrypto/status/1562477412343902213,True
2022-08-24 16:26:51,#Bitcoin  short-term up signal and chart pattern  Short-term target $22.8k,@StockmoneyL,/StockmoneyL/status/1562476539694186497,True
2022-08-24 16:25:00,The next bull run #Bitcoin will hit $300k+ easily,@rovercrc,/rovercrc/status/1562476074595909632,True
2022-08-24 16:23:36,WBD545 - Bitcoin for Fairness with @AnitaPosch. We discuss: - #Bitcoin helping all oppressed people  - Anita’s mission to educate the Bitcoin educators - Bitcoin Ekasi: a Bitcoin economy in a South Africa - Anita’s non-profit: Bitcoin for Fairness @BFFbtc  https://whatbitcoindid.com/podcast/bitcoin-for-fairness…,@WhatBitcoinDid,/WhatBitcoinDid/status/1562475723276709891,False
2022-08-24 16:23:20,"Breakout on #Bitcoin here, as it broke above the range-high, but nothing special as #altcoins are losing against $BTC.  Need to see if another HL can be made and/or $21.5K can hold as support.",@CryptoMichNL,/CryptoMichNL/status/1562475654654095362,True
2022-08-24 15:46:00,#Bitcoin Weekly RSI indicating the worst is already behind us! ,@rovercrc,/rovercrc/status/1562466259907796992,True
2022-08-24 15:44:53,"“XDC Network plans to increase Bitcoin adoption”   Sounds interesting , worth reading this nice article.  $XDC $BTC @XinFin_Official @Impel_official @troyswood @BitcoinsInside #XDC #ISO20022 @Bitcoin #BTC #BITCOIN",@XinfinWarrior,/XinfinWarrior/status/1562465981024579586,False
2022-08-24 15:43:03,#Bitcoin does to money what 3D printing does to guns: expands liberty and restrains the state through decentralization.,@LPNational,/LPNational/status/1562465518250246144,True
2022-08-24 15:42:23," Exactly 5 years ago, #Bitcoin activated one of the largest-ever upgrades to its blockchain  SegWit paved the way for Lightning and is used in 80% of transactions today",@pete_rizzo_,/pete_rizzo_/status/1562465351278809088,True
2022-08-24 15:39:25,Breaking :  It’s official The tax /Burn and Staking  Will be available very Soon.   The Voting Power is at 69%  #lunc #luncburn #LUNC #CZbinance #bitcoin,@nergizy32132110,/nergizy32132110/status/1562464605258936328,False
2022-08-24 15:38:00,What step are you at?  #HEX $HEX #PulseChain $PLS #PulseX $PLSx #RichardHeartWin #abit_HEX #MAXI #PLSD #Pulsedoge #Hedron #memes #cryptocurrency #crypto #CryptocurrencyNews #Hexicans #Bitcoin #BTC #Ethereum #ETH,@abit_HEX,/abit_HEX/status/1562464246700445698,False
2022-08-24 15:34:19,"#Bitcoin is the world's ultimate risk off, safe haven asset... but is still in its early days of (volatile) price discovery as the world's new and better money.",@VailshireCap,/VailshireCap/status/1562463320870752256,True
2022-08-24 15:34:02,#BITCOIN A HUGE BULL RUN STARTS.  The maximum depth between #BTC and its Daily SMA 200 has been reached.,@AurelienOhayon,/AurelienOhayon/status/1562463248187723779,True
2022-08-24 15:27:11,"I got scammed out of $2,800 & now I’m going to try find the guy... I got scammed out of $2,800 worth of crypto via an elaborate fake website scam This is my story, in case it helps you @DanniiAshmore @InvezzPortal #SCAM #scammers #bitcoin #ETH #cryptoscams",@thegreysafe,/thegreysafe/status/1562461524152975360,False
2022-08-24 15:25:53,PoW = physical block production PoS = social block production  I choose physics. #Bitcoin,@dergigi,/dergigi/status/1562461199475716096,False
2022-08-24 15:12:48,I will be speaking @pacificbitcoin along with other awesome #Bitcoin creators and educators   Early bird pricing ends at midnight on Thursday!   USE CODE MOSS  for $50 off GA tickets and $212 off of the VIP tickets,@1MarkMoss,/1MarkMoss/status/1562457906263367680,True
2022-08-24 15:11:18,#Bitcoin / $BTC  I'm just ready for this to happen already lol.,@CryptoKaleo,/CryptoKaleo/status/1562457529191636994,True
2022-08-24 15:11:12,"If you own 1 #Bitcoin , keep it? Or buy other alts? ",@Eljaboom,/Eljaboom/status/1562457503970971649,True
2022-08-24 15:07:44,Cardano’s Vasil Upgrade is Almost Here   #Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #CoinMarketCap #blockchain #cryptocurrency #CardanoADA #btc $ADA https://ift.tt/oHNFb3A,@CardanoFeed,/CardanoFeed/status/1562456629735718913,True
2022-08-24 15:05:07,"Consider the precedent being set with student loan ""forgiveness"".   Everyone else will also want their share of 'free' stuff.   It's a bad trend here and the world must reestablish market discipline with free market money: #Bitcoin.",@stephanlivera,/stephanlivera/status/1562455971040964614,True
2022-08-24 15:05:01,BREAKING: #Bitcoin is a leading indicator and may be maturing toward global collateral - Bloomberg Intelligence,@BTC_Archive,/BTC_Archive/status/1562455945674117120,True
2022-08-24 15:04:00,"Will #Bitcoin ever go below $20,000 again?  No                                 Yes                                  ",@rovercrc,/rovercrc/status/1562455690580557824,True
2022-08-24 15:00:56,#BITCOIN WILL REBOUND BECAUSE THE DOLLAR WILL FALL.  Simple.,@AurelienOhayon,/AurelienOhayon/status/1562454921206992898,True
2022-08-24 14:56:06,"#Bitcoin is currently following the “Map of Bitcoin” established in 2017 to 2022.  A map  is guide who helps us to find our ways.  -> ->  ->  ->  Form this map, we know where $BTC will move.  RT and FOLLOW appreciated  #Bitcoin #BTC #Cryptos",@TATrader_Alan,/TATrader_Alan/status/1562453703344660481,True
2022-08-24 14:54:06,Malaysia's  largest independent bank adopts #bitcoin,@DocumentingBTC,/DocumentingBTC/status/1562453199092494336,False
2022-08-24 14:51:27,Mastercard will let Binance users to spend #bitcoin at 90+ million stores,@DocumentingBTC,/DocumentingBTC/status/1562452531824828416,False
2022-08-24 14:48:55,"This is a demoralizing way to start a day, but I had to share.  The Dow Jones is following the Great Depression crash. Check the timing of the last swing high to the ATH.   Indications that the bottom is NOT in for #stocks or #crypto are piling up.  $DJI $BTC $ETH #Bitcoin",@JustinBennettFX,/JustinBennettFX/status/1562451896623071236,True
2022-08-24 14:13:17,"Congratulations to @Wasimkh110 for winning our $1,000 lucky follower giveaway!  We've made sure that he met all the guidelines with our giveaway.  Don’t worry if you didn’t win this time, we do #Bitcoin giveaways each month & the next one is coming soon!",@CryptoBusy,/CryptoBusy/status/1562442928072855553,True
2022-08-24 14:10:55,".@Linuzifer joins a #crypto.conference and leaves a bloodbath. Interested in #nft, #bitcoin, #cryptocurrency or #blockchain? This is for you ",@MairJulian,/MairJulian/status/1562442332481265664,False
2022-08-24 14:09:55,"The Puell Multiple has accurately called all tops and bottom accumulation areas, but did NOT call the 69k move as a top.  Here viewed alongside my Wave 5 count, you can see this metric strengthens the case for the count, and I've indicated a potential completion target.  #Bitcoin",@decodejar,/decodejar/status/1562442082773762048,True
2022-08-24 14:08:49,NEW: 127 year old Sullivan Bank to offer customers #Bitcoin trading services!  ,@BTC_Archive,/BTC_Archive/status/1562441803021750272,True
2022-08-24 14:07:40,"REMINDER: I am giving away $1,000 worth of #Bitcoin to one of my followers on August 31st!!!  To enter this giveaway    Follow me: @TKralow   Retweet this tweet  Like this tweet",@TKralow,/TKralow/status/1562441514583982081,True
2022-08-24 14:04:55," years ago today, #Bitcoin was $10 ",@okx,/okx/status/1562440821600706560,False
2022-08-24 14:01:32,"#Nasdaq bouncing upwards, while #Bitcoin looks primed for a break above $21.5K.",@CryptoMichNL,/CryptoMichNL/status/1562439970861694981,True
2022-08-24 13:57:01,#Bitcoin will hit $100k in next 72hrs,@Ashcryptoreal,/Ashcryptoreal/status/1562438836264714240,True
2022-08-24 13:46:46,"""A failure to understand proof of work is a failure to understand #Bitcoin."" - @dergigi   When you know, you know. #Bitcoin is a profound discovery and you can always tell who's figured it out by the way they talk about it.",@w_s_bitcoin,/w_s_bitcoin/status/1562436255203221507,True
2022-08-24 13:45:06,WHALE ALERT! #Bitcoin,@thecryptoc0up1e,/thecryptoc0up1e/status/1562435836142301185,True
2022-08-24 13:36:11,JUST IN: Sullivan Bank has partnered with Bakkt to offer #Bitcoin and #Ethereum trading for customers.,@WatcherGuru,/WatcherGuru/status/1562433591807975427,False
2022-08-24 13:25:43,On which asset would you like the first strategy available in #CivFund to be built ?   #Crypto #investment #bitcoin,@IceCimmo,/IceCimmo/status/1562430959630561282,False
2022-08-24 12:46:17,#Bitcoin and crypto adoption:  Country                Users ————————————  USA            46 million  India            27 million  Pakistan     26 million  Nigeria        22 million  Vietnam      20 million  China          20 million  Brazil           16 million,@DocumentingBTC,/DocumentingBTC/status/1562421034556739585,False
2022-08-24 12:35:00,The run on #Bitcoin!,@rovercrc,/rovercrc/status/1562418193368371201,True
2022-08-24 12:30:02,Satoshi purposely chose to build #bitcoin with P2P network architecture to avoid central points of failure.  This “flat” architecture means no hierarchy within the network. No server. No single point of failure. No financial institutions as middlemen.,@BitcoinMagEDU,/BitcoinMagEDU/status/1562416946053791744,False
2022-08-24 12:25:53,#Bitcoin MA Ribbon crossing ongoing  Comparable situation to 2019. The yellow line  with a significant distance to the actual price level.,@StockmoneyL,/StockmoneyL/status/1562415899553964032,True
2022-08-24 12:21:25,You Will Get 30 Infographic Or Image Submission After Image SEO Ready  #bitcoin payment accepted  Order Now: https://usaseo.net/you-will-get-infographic-or-image-submission-after-image-seo-ready/…  #imagesubmission  #buyimagesubmission  #imagesharing  #photosharing  #imagesharingsite  #photosubmission,@usaseonet,/usaseonet/status/1562414776352792576,False
2022-08-24 12:20:16,"New idea for an article:  ""1000 signs that the classical economic system is rigged & a Ponzi scheme that only benefits an extreme minority""   Would be probably interresting, no?  #crypto #finance #bitcoin #ponzischeme",@Ben_solfin,/Ben_solfin/status/1562414484903415808,False
2022-08-24 12:18:19,#Bitcoin retires systemic robbery.,@Breedlove22,/Breedlove22/status/1562413994710802432,True
2022-08-24 12:07:38,My advice to you?  Sell #BRISE sell your FUTURE   Follow @bitgertPro   #Bitgertcommunity #BRISE #BITGERTBRISE #bitgertpro #Bitcoin #Bitgertarmy #Bitgertcommunity #BRC20 #BNB,@bitgertPro,/bitgertPro/status/1562411306019348480,False
2022-08-24 11:16:31,CRYPTO ATMs ARE COMING  TO NEW ZEALAND   LOCATION ANNOUNCEMENT  FRIDAY   Follow: NZ CRYPTO PARTNERS   https://instagram.com/p/Choz8J1BMq9/?igshid=YmMyMTA2M2Y=…  #CRYPTO #ATMS #BTC #ETH #METAVERSE #WEB3 #DEFI #BLOCKCHAIN #ETHEREUM #BITCOIN #EXPLORE #TWITTER ,@SamuelRunnacles,/SamuelRunnacles/status/1562398444027019265,True
2022-08-24 11:15:01,Google Gave Its Helper #Robots #AI Language Skills to Better #Work With #Humans  https://bit.ly/3pFM2pa #cryptocurrencies #MachineLearning #AI #Python #DeepLearning #100DaysOfCode #fintech #nocode #bitcoin #cybersecurity #cybersecurite #metaverse #NFTs #web3 #facebookhacked,@VeilleCyber3,/VeilleCyber3/status/1562398065939861504,True
2022-08-24 11:09:39,biggest regret:   not asking my parents for my pocket money in #bitcoin when I was a kid,@TrustWallet,/TrustWallet/status/1562396714195189760,False
2022-08-24 11:08:00,I AM MEGA BULLISH ON #BITCOIN!!!,@rovercrc,/rovercrc/status/1562396299105710080,True
2022-08-24 10:53:20,NEW: Visa launches #bitcoin rewards card in Brazil ,@BitcoinMagazine,/BitcoinMagazine/status/1562392608009113600,False
2022-08-24 10:52:02,"Over 280 million crypto users worldwide, onwards   #bitcoin #Crypto #HODL",@MightyDylanK,/MightyDylanK/status/1562392280304156672,True
2022-08-24 10:49:00,"#Bitcoin  Higher lows with decreasing volume - this is usually a bad sign. However, in our opinion On Balance Volume (OBV) is the better volume indicator.  OBV is pointing up, same as prie. #Bullish sign!  We now see the same volume / OBV / price movement situation as in 2019",@StockmoneyL,/StockmoneyL/status/1562391517318287360,True
2022-08-24 10:33:38,#Bitcoin is undefeated!   https://twitter.com/btcmemecreator/status/1562282611111649283/video/1…,@BTC_Archive,/BTC_Archive/status/1562387652862697472,True
2022-08-24 10:15:00,#Bitcoin is 10x better than Gold ,@CryptoBusy,/CryptoBusy/status/1562382961147727874,True
2022-08-24 10:04:58,THE BEST WEEKLY #BITCOIN NEWSLETTER!   Thankyou to @CryptoSavingExp  Sign up now on http://CryptoSavingExpert.com ,@MartiniGuyYT,/MartiniGuyYT/status/1562380437208461312,True
2022-08-24 09:10:03,Malaysian investment bank Kenanga plans to launch #Bitcoin trading as part of its wealth-focused super app in early 2023.,@Cointelegraph,/Cointelegraph/status/1562366615752044544,True
2022-08-24 09:06:00,"Will you buy more #Bitcoin if we go below $20,000?",@rovercrc,/rovercrc/status/1562365597114986497,True
2022-08-24 09:02:16," BITCOIN FOR BUSINESSES   Hey Edinburgh!   Do you (or someone you know) own a business and want to accept #bitcoin?  Join @BitcoinConfUK, @BitcoinWalkOrg and @CoinCornerMSW this Monday at @TheBoozyCow from 6:30pm to find out more!  Everyone welcome ",@CoinCorner,/CoinCorner/status/1562364657800822784,True
2022-08-24 09:00:31,$BTC #Bitcoin (W)  Not only does the structure of $BTC look similar to that in '18-'20.   There are other clues as well:  -ABC Correction -RSI >30 -CCI is in the blue range again -Bullish MACD-Cross  I wouldn't be surprised if we see $BTC back at $60.000 Dollars in early '23.,@el_crypto_prof,/el_crypto_prof/status/1562364217805660160,False
2022-08-24 08:48:06,"Good Morning #Bitcoin, still awaiting 22.7k",@gabrieltrends_,/gabrieltrends_/status/1562361094156566528,False
2022-08-24 08:46:42,#Bitcoin   This is a slightly different view on the two last two cycles which are connected closely   1st Klinger Oscillator signal line crossing happened shortly after hitting the low and shortly before the second one (bull run crossing)  Looking very good so far ,@StockmoneyL,/StockmoneyL/status/1562360741163941888,True
2022-08-24 08:30:52," @BabyDogeCoin will Be LISTED on @Cetoex soon  #CetoEX - Global Services Crypto Exchange with unlimited access #bitcoin , Etherium & 100+ altcoin  $BABYDOGE - a deflationary token designed to become more scarce over time  More details  #BNB #BSC #BABYDOGE #METAVERSE ",@bsc_daily,/bsc_daily/status/1562356757329940480,False
2022-08-24 07:58:14,"I’ll be speaking at the @LuganoPlanB Forum this October. This is the premier event in Europe for #Bitcoin adoption, financial freedom, and freedom of speech.   Use code EXCELLION to get 10% off on all ticket types!  https://planb.lugano.ch/planb-forum/  See you there! ",@Excellion,/Excellion/status/1562348542038982656,True
2022-08-24 07:56:13,Replying to @cz_binance,@BTC_Archive,/BTC_Archive/status/1562348035140886529,True
2022-08-24 07:51:36,"If consumerism is depleting the planet's resources, #Bitcoin  is the solution.  The #Bitcoin  maximalists are the minimalists of consumption.",@Mike_Melero,/Mike_Melero/status/1562346874627055616,False
2022-08-24 07:49:42,"For most Africans, #Bitcoin is for the first time:  1. The S&P 500, only 10X better. 2. True property rights. 3. Democracy perfected. 4. Tool to fight totalitarian governments peacefully. 5. Hope for the future.",@bitcoin_diary,/bitcoin_diary/status/1562346396598034432,False
2022-08-24 07:45:00,A conversation with #AndreessenHorowitz’s #fintech leads  https://bit.ly/3T89aKr  #cryptocurrencies #MachineLearning #AI #Python #DeepLearning #100DaysOfCode #fintech #nocode #bitcoin #cybersecurity #cybersecurite #metaverse #NFTs #web3 #Tesla,@VeilleCyber3,/VeilleCyber3/status/1562345211908435968,True
2022-08-24 07:27:25,"#Bitcoin   has hit its cycle's low and is establishing an uptrend, just like in 2019   Chances are good we'll have a wonderful H2 2022 ",@StockmoneyL,/StockmoneyL/status/1562340789753192448,True
2022-08-24 07:21:13,Bullish MACD Divergence is shown on D1 #BTC.  Similar behavior is seen in 2014-2015 chart with D5 MACD.  It demonstrates that bears are losing power & bulls are ready to take control the market again.  RT and FOLLOW appreciated  #Bitcoin #Cryptos  Credit for ref: @100eyesCrypto,@TATrader_Alan,/TATrader_Alan/status/1562339229572730880,True
2022-08-24 07:18:39,The calm before the storm...  #Bitcoin $BTC,@rovercrc,/rovercrc/status/1562338580873224192,True
2022-08-24 06:00:02,Metaverse is a key factor in long-term #NFT #success  https://bit.ly/3ccKlwz  #cryptocurrencies #MachineLearning #AI #Python #DeepLearning #100DaysOfCode #fintech #nocode #bitcoin #cybersecurity #cybersecurite #metaverse #NFTs #web3 #Tesla #nfts,@VeilleCyber3,/VeilleCyber3/status/1562318796589010944,True
2022-08-24 05:51:27,#Bitcoin And $SHIB  Payments Reach Latin America As Binance Card Debuts In Argentina,@LucieSHIB,/LucieSHIB/status/1562316639235969025,True
2022-08-24 05:43:06,"Buy #Bone at $0.80 is very cheap, you should take advantage now and fill your wallet and wait for #Shibarium to come out and listings in the main exchanges @Shibtoken  , #BONE #shibarium #shiArmy #Crypto #Cryptocurrency #Bitcoin #shiArmy",@Cryptolight_z,/Cryptolight_z/status/1562314535863832576,False
2022-08-24 05:20:56,It’s not about money… its about sending a message. - Joker on #Bitcoin,@Laserman_21,/Laserman_21/status/1562308956395130880,False
2022-08-24 05:17:49,Stablecoin is leading the institutional crypto adoption.  TradFis just passed the #Bitcoin hurdle. And now they're investing in stablecoin reserves. I think we'll see some Defi investments in the next few months.  Thread ,@ki_young_ju,/ki_young_ju/status/1562308173662367744,True
2022-08-24 04:54:58,"$BTC Bears have been in Complete Control since Nov 2021.  According to Elliott Wave & Descending Channel, We Can See Another Lower Low (15k)  Bitcoin Bulls Need to Reclaim the 25-26k Trendline Resistance to Confirm the Channel Upside Breakout.  #Bitcoin #Crypto #BTC #Altcoins",@CryptoFaibik,/CryptoFaibik/status/1562302421749190656,True
2022-08-24 04:33:41,Worked with the beautiful @TiffanyHaddish  on a production.  She knows about http://HEX.com now #cryptocurrency #crypto #defi #hex #hexican #pulsechain #bitcoin #ethereum #ETH #shib  #notfinancialadvice http://PulseX.com http://Pulsechain.com,@guywitcamera,/guywitcamera/status/1562297068462362625,False
2022-08-24 04:19:39,#Bitcoin is not changing you.  It’s helping you find your true self.,@TomerStrolight,/TomerStrolight/status/1562293534413262848,False
2022-08-24 03:53:39,Central banking isn't going to fix it. Democracy isn't going to fix it. Web3 isn't going to fix it.   It's time to run towards #Bitcoin.,@BitcoinScoresby,/BitcoinScoresby/status/1562286992779628544,False
2022-08-24 03:48:04,Student debt forgiveness means money printer goes brrrr!   #Bitcoin is going to absolutely crush it in the long run. Governments are hell bent on printing as much fiat as possible.,@blockchainchick,/blockchainchick/status/1562285588526600192,False
2022-08-24 02:36:25,"Central banks are the biggest scammers in history, and their fiat ponzi is the biggest scam in history.   If you don't understand this, then you will probably paper hand your #Bitcoin to Blackrock during the bear market.",@TheCryptoLark,/TheCryptoLark/status/1562267556173385728,True
2022-08-24 02:36:00,#BITCOIN WILL REBOUND BECAUSE THE DOLLAR WILL FALL.  Simple.,@AurelienOhayon,/AurelienOhayon/status/1562267452167405568,True
2022-08-24 02:32:54,"The CEO of a major #cryptocurrency exchange Bitstamp says that his platform is seeing ""massive #crypto interest"" from institutional clients. #bitcoin $BTC",@BTCTN,/BTCTN/status/1562266672475410432,True
2022-08-24 02:32:38,"#bitcoin is already making its first steps as global money, now imagine where we will be by 2030!   1 million dollar BTC is not a fantasy, it is simply a question of time.",@TheCryptoLark,/TheCryptoLark/status/1562266603701407744,True
2022-08-24 02:22:31,The future of #Bitcoin summed up in 2 minutes.   https://twitter.com/btcmemecreator/status/1561395130103640064/video/1…,@milesdeutscher,/milesdeutscher/status/1562264059353141250,True
